url,title,company,origin,tech
https://www.finn.no/job/fulltime/ad.html?finnkode=333255863,Nyutdannet og lyst på en rakettstart på karrieren?,Microsoft University,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333256403,FHI søker kunnskapsrik frontendutvikler,Folkehelseinstituttet FHI,finn.no,"HTML, CSS, JavaScript, Angular, React"
https://www.finn.no/job/fulltime/ad.html?finnkode=333252874,Er du god på å utnytte teknologi til automatisering og kontinuerlig forbedring?,Høgskolen i Østfold,finn.no,"Java, Scrum"
https://www.finn.no/job/fulltime/ad.html?finnkode=333254836,Nyutdannet og lyst på en rakettstart på karrieren?,Microsoft University,finn.no,Machine Learning
https://www.finn.no/job/fulltime/ad.html?finnkode=333255323,FHI søker drivende dyktig UX-designer,Folkehelseinstituttet FHI,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332650999,Vil du bli en del av et av Nordens ledende data- og innsiktsmiljø?,Capgemini Norge AS,finn.no,"Azure, AWS, PowerBI, Tableau"
https://www.finn.no/job/fulltime/ad.html?finnkode=333253781,Nyutdannet og lyst på en rakettstart på karrieren innen skyteknologi?,Microsoft University,finn.no,"Azure, Windows"
https://www.finn.no/job/fulltime/ad.html?finnkode=333254870,Kan du kode? Vil du jobbe med verdens beste radarsystem?,Etterretningstjenesten,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333247298,Nyutdannet og lyst på en rakettstart på karrieren som utvikler?,Microsoft University,finn.no,"Java, Windows, Azure"
https://www.finn.no/job/fulltime/ad.html?finnkode=333253607,Er du klar for å bli en del av vårt drømmeteam?! Vi søker etter en ny kollega til Customer Success i Amesto TechHouse!,Amesto TechHouse AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333245271,Skap fremtiden med moderne teknologi sammen med oss,Nordlaks Produkter AS,finn.no,"Java, Python, SQL, Azure"
https://www.finn.no/job/fulltime/ad.html?finnkode=333246622,Backendutvikler søkes til tverrfaglig team,Norsk Tipping,finn.no,"Microservices, REST, Kubernetes, AWS, DevOps, Java, Kotlin"
https://www.finn.no/job/fulltime/ad.html?finnkode=333246551,Vi søker Android-utviklere,Norsk Tipping,finn.no,"Android, Kotlin"
https://www.finn.no/job/management/ad.html?finnkode=333240943,Overhalla Betongbygg søker Leder teknologi og digital forretningsutvikling,Overhalla Betongbygg AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333242843,Vil du være med å drifte ny og spennende teknologi i Forsvarets romoperasjonssenter?,Etterretningstjenesten,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333237647,Document & Content Specialist,Aker BP ASA,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333237292,Vil du være arkitekt eller RPA-utvikler i et at Norges mest modne RPA team?,Sparebanken Vest,finn.no,SQL
https://www.finn.no/job/fulltime/ad.html?finnkode=282046136,Er du vår nye rådgiver for informasjonssikkerhet og personvern?,Region Nordhordland IKS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333237784,Er du nysgjerrig på verdensrommet? Bli med på utviklingen av Forsvarets romoperasjoner!,Etterretningstjenesten,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333233524,Vil du være med å utvikle samfunnsnyttig teknologi i Statens vegvesen?,Statens vegvesen,finn.no,"CSS, Java, JavaScript, React"
https://www.finn.no/job/fulltime/ad.html?finnkode=333232529,Intility søker Linux teknikere,INTILITY AS,finn.no,Linux
https://www.finn.no/job/fulltime/ad.html?finnkode=333233914,Vil du bli en del av et sterkt fagmiljø innen systemutvikling?,MDE Shift AS (fastansettelse hos kunde),finn.no,"React, Kotlin, Scala, Python, Java, AWS, JavaScript, Go, DevOps, Azure, CSS"
https://www.finn.no/job/fulltime/ad.html?finnkode=333228772,Mester på å avsløre selvmotsigelser og ulogiske løsninger?,Bane NOR SF,finn.no,Go
https://www.finn.no/job/fulltime/ad.html?finnkode=333224794,Er du en dyktig fullstackutvikler som vil bli med i et av Norges mest fremoverlente IT miljøer i offentlig sektor?,Husbanken,finn.no,"TypeScript, NoSQL, Kubernetes, JavaScript, Angular, Java, REST, Docker"
https://www.finn.no/job/fulltime/ad.html?finnkode=333224183,Vil du bli med å digitalisere verdens mest miljøvennlige og effektive smelteverk?,Elkem ASA  Silicon Products,finn.no,"SQL, Azure, DevOps, Python"
https://www.finn.no/job/fulltime/ad.html?finnkode=333222789,Er du vår nye plattformarkitekt?,Husbanken,finn.no,"CI/CD, Java, Angular, Docker, DevOps, Kubernetes"
https://www.finn.no/job/fulltime/ad.html?finnkode=333222636,Utviklere,Kystverket,finn.no,"React, Python, Azure"
https://www.finn.no/job/fulltime/ad.html?finnkode=333226451,Erfarne backend-utviklere til våre produktteam,Statens pensjonskasse,finn.no,"DevOps, Kotlin, Windows, REST, Git, Linux, Java, CI/CD, Jenkins, Docker"
https://www.finn.no/job/fulltime/ad.html?finnkode=333222190,Er du vår nye DevOps-utvikler?,Husbanken,finn.no,"NoSQL, Kubernetes, DevOps, CI/CD, Java, SQL"
https://www.finn.no/job/fulltime/ad.html?finnkode=333222045,Vi søker løsningsarkitekt til vårt team av dyktige utviklere,Husbanken,finn.no,"Java, Docker, Git, SQL, NoSQL, Angular, REST"
https://www.finn.no/job/fulltime/ad.html?finnkode=333221636,Er du vår nye driftstekniker (plattform engineer) på Kubernetes?,Husbanken,finn.no,"Kubernetes, Linux"
https://www.finn.no/job/fulltime/ad.html?finnkode=333221334,Er du en systemarkitekt som vil være med og styre arkitekturvalg og utvikle systemarkitekturen i Husbanken?,Husbanken,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333220953,Er du en erfaren og lidenskapelig front-end arkitekt? Bli med i vårt dynamiske team!,Husbanken,finn.no,"TypeScript, Angular, Java, DevOps, REST, Docker, Kubernetes"
https://www.finn.no/job/fulltime/ad.html?finnkode=333224387,Product Development Lead for cutting edge technology,Jefferson Wells,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333166830,Vil du være med på å skape Norges mest spennende teknologi? Vi trenger flere utviklere til fremtidens løsninger!,Etterretningstjenesten,finn.no,"C++, Java, Kubernetes, GraphQL, Node.js, SQL, API, Python"
https://www.finn.no/job/fulltime/ad.html?finnkode=333159606,"Vil du jobbe med design, utviking og vedlikehold av vår fantastiske nye dataplattform?",Widerøe,finn.no,"Azure, Python, Scrum, SQL, MySQL"
https://www.finn.no/job/fulltime/ad.html?finnkode=333156226,Join one of the most exciting green tech companies in Europe as Software Developer,Volue,finn.no,"API, DevOps, React, Machine Learning"
https://www.finn.no/job/fulltime/ad.html?finnkode=333155055,Har du lyst til å bidra i Forsvarsbygg sin sikkerhet- og beredskapsorganisasjon?,Forsvarsbygg,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333154184,Har du lyst til å bidra i Forsvarsbygg sin sikkerhet- og beredskapsorganisasjon?,Forsvarsbygg,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333153456,Data scientist / utvikler,Å Energi Vannkraft AS,finn.no,"Azure, Python"
https://www.finn.no/job/fulltime/ad.html?finnkode=333150649,Java developer - Oslo,Equatex Norway AS,finn.no,"Java, Agile, DevOps"
https://www.finn.no/job/fulltime/ad.html?finnkode=333155021,Vi søker deg med interesse for moderne nettverk og infrastruktur!,Etterretningstjenesten,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333154404,Blir du med på den digitale utviklinga?,Helse Vest IKT,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333150863,CSIRT Threat Analyst,Statkraft AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332786330,Are you a Software Engineer ready for new challenges in a purpose driven organisation?,TOMRA Systems ASA,finn.no,"Kubernetes, Serverless, DevOps, React, NoSQL, API, Java, Kotlin"
https://www.finn.no/job/fulltime/ad.html?finnkode=333149226,Bli med oss i å skape den beste handleopplevelsen innen fashion!,Varner,finn.no,"HTML, CSS, JavaScript"
https://www.finn.no/job/fulltime/ad.html?finnkode=333147533,IKT-rådgiver /IKT programmerer - simulatoropplæring,Jernbanedirektoratet,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333146421,Vi søker skyarkitekt! Er det deg?,Riksrevisjonen,finn.no,"Python, Azure, AWS"
https://www.finn.no/job/fulltime/ad.html?finnkode=333146473,Vil du være med å påvirke IT-utviklingen innenfor Corporate Banking i DNB?,DNB,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333145574,Vil du være med å innføre ny dataplattform og skyteknologi i Riksrevisjonen? Vi søker infrastrukturrådgiver!,Riksrevisjonen,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333142741,"Vi søker deg som er opptatt av teknologi, forretning, smidig metodikk og tverrfaglighet",Arkivverket,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333140697,Application Engineer i forkant av helsesektoren?,Ascom Norway AS,finn.no,"HTML, SQL"
https://www.finn.no/job/fulltime/ad.html?finnkode=333141183,Vil du være med å styrke teknologiarbeidet med videreutvikling av produktet Kjøretøy Godkjenning?,Statens vegvesen,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333137742,Vi søker flere utviklere som kan bidra med å løfte ServiceNow-satsingen vår!,Sopra Steria,finn.no,"CSS, JavaScript, HTML"
https://www.finn.no/job/fulltime/ad.html?finnkode=199566402,Vil du levere verdensledende velferdsteknologi?,Sensio,finn.no,"Linux, Windows, SQL, DevOps"
https://www.finn.no/job/fulltime/ad.html?finnkode=333135411,Fra monolitt til mikrotjenester,Norsk helsenett,finn.no,"Kubernetes, Docker, DevOps, CI/CD, REST, API"
https://www.finn.no/job/fulltime/ad.html?finnkode=285067671,Vi trenger flere frontend og backend utviklere,ON Property AS,finn.no,"API, Windows"
https://www.finn.no/job/fulltime/ad.html?finnkode=333129295,Bli med oss i Inspirit365 på å gjøre våre kunder robuste for fremtiden!,INSPIRIT365 AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333127732,Bli med oss i Inspirit365 på å gjøre våre kunder robuste for fremtiden!,INSPIRIT365 AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333126306,Trainee Vest 2024/25 – BKK AS - Prosess og digital utvikling,BKK AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333121579,"Brenner du for digitalisering, har kunden i fokus og er en relasjonsbygger som skaper resultater?",Statens vegvesen,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333119336,Senior AWS Cloud Engineer,24SevenOffice AS,finn.no,"CI/CD, Kubernetes, TypeScript, AWS"
https://www.finn.no/job/fulltime/ad.html?finnkode=333121780,Trainee Vest 2024/25 – BKK AS - Datanytte,BKK AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333115954,Senior Database Developer _Tietoevry Banking,Tietoevry,finn.no,SQL
https://www.finn.no/job/fulltime/ad.html?finnkode=333114845,Er du en IT-konsulent som trives med å jobbe internt?,Signo hovedkontor,finn.no,Windows
https://www.finn.no/job/fulltime/ad.html?finnkode=333118322,Trainee Vest 2024/25 – BKK AS - Digital utvikling,BKK AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333117891,Vil du bli en del av ett av landets mest spennende IT-miljøer?,NAV,finn.no,Azure
https://www.finn.no/job/fulltime/ad.html?finnkode=333117118,Vil du jobbe med Windows og Azure i ett av Norges mest spennende IT-miljø?,NAV,finn.no,"Windows, Azure"
https://www.finn.no/job/management/ad.html?finnkode=333112066,Informasjonssikkerhetsleder (CISO),OsloMet - storbyuniversitetet,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333112000,Ønsker du å jobbe med informasjonssikkerhet i en virksomhet som bidrar til å redde liv?,Helsetjenestens driftsorganisasjon for nødnett HF,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333107808,Vil du være med på å bygge opp et spennende fagmiljø?,SpareBank 1 Utvikling,finn.no,"dbt, Git"
https://www.finn.no/job/fulltime/ad.html?finnkode=333072930,.NET & React Full-stack utvikler,Fartskriver AS,finn.no,"React, CI/CD, SQL, Azure, PostgreSQL"
https://www.finn.no/job/fulltime/ad.html?finnkode=332654840,"Masterstudenter til sommerjobb i NAV innenfor fagområdene sikkerhet, økonomisk styringsinformasjon og anskaffelser",NAV,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332551502,Network IT Engineer,Kongsberg Maritime - Automation & Control,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332822363,Vil du være med å modernisere Norges banksystem sammen med Tietoevry Banking?,Tietoevry Banking,finn.no,Java
https://www.finn.no/job/fulltime/ad.html?finnkode=332817926,Voks med Inspirit365: Bli med i vår datadrevne reise fra innsikt til handling!,INSPIRIT365 AS,finn.no,Tableau
https://www.finn.no/job/fulltime/ad.html?finnkode=332814692,High Voltage Robotics søker nettverksingeniør,High Voltage Robotics,finn.no,Linux
https://www.finn.no/job/fulltime/ad.html?finnkode=332811518,Motiveres du av å utvikle gode tjenester til nytte for samfunnet?,Arkivverket,finn.no,"PHP, PostgreSQL, GraphQL, Python, TypeScript, CSS, CI/CD, API, NoSQL, JavaScript, HTML, Docker, Kubernetes, DevOps"
https://www.finn.no/job/fulltime/ad.html?finnkode=332814503,High Voltage Robotics søker utvikler,High Voltage Robotics,finn.no,"C++, API"
https://www.finn.no/job/fulltime/ad.html?finnkode=332811273,Motiveres du av å utvikle gode tjenester til nytte for samfunnet?,Arkivverket,finn.no,"CSS, API, GraphQL, Python, PHP, DevOps, HTML, PostgreSQL, Docker, NoSQL, Kubernetes, CI/CD, TypeScript, JavaScript"
https://www.finn.no/job/fulltime/ad.html?finnkode=332809245,"Er du interessert i fornybar energi, IT-sikkerhet og digitalisering?",HAMMERFEST ENERGI HOLDING AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332811723,Ønsker du å lede kunnskapsmedarbeidere med ansvar for utvikling av spesialprogramvare?,Etterretningstjenesten,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332806242,Vil du spille en nøkkelrolle i å skape gode brukeropplevelser?,PowerOffice,finn.no,JavaScript
https://www.finn.no/job/fulltime/ad.html?finnkode=332805191,Ønsker du at det du gjør skal ha betydning for folks liv? Da er det kanskje deg vi ser etter!,Accenture Norge,finn.no,"HTML, Google Cloud, Angular, CSS, React, JavaScript, DevOps, Azure, Docker, Kubernetes, Java, Kotlin"
https://www.finn.no/job/fulltime/ad.html?finnkode=332802565,Vil du bidra til positiv samfunnsendring? Vi søker erfarne utviklere!,Accenture Norge,finn.no,"Java, DevOps, Kotlin, Angular, React, TypeScript, JavaScript, Scrum"
https://www.finn.no/job/fulltime/ad.html?finnkode=332802943,Vi ser etter frontend-utvikler!,Folio AS,finn.no,"React, GraphQL, Google Cloud, HTML, CSS, Go, PostgreSQL, TypeScript"
https://www.finn.no/job/fulltime/ad.html?finnkode=332803974,Bli med på Sopra Steria sin satsning på Hybrid Cloud,Sopra Steria,finn.no,"Kubernetes, Azure, AWS"
https://www.finn.no/job/fulltime/ad.html?finnkode=332805966,Vil du være med å sikre de beste testdata-tjenester i et av Nord-Europas største og mest avanserte IKT-miljøer?,Sykehuspartner HF,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332801651,Svea søker en erfaren Product Owner til sin avdeling Consumer Finance. Bli med på vår spennende reise!,Svea,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332799364,Summer Intern - Process Control,Statkraft AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332792860,Oppdrag: Cutting edge kommunikasjonsteknologi,Technogarden AS,finn.no,Linux
https://www.finn.no/job/fulltime/ad.html?finnkode=332789944,Interesse for ren energi og bærekraft? Utviklere søkes. 4+1 dagers uke,Akuna AS,finn.no,"Scrum, Azure, Agile"
https://www.finn.no/job/fulltime/ad.html?finnkode=332782879,Er du proff på ERP i skyen og vil være med på en spennende reise i et av Norges mest innovative selskaper? Søk nå!,Amesto TechHouse AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332780695,Vil du være med å utvikle og drifte løsninger i en virksomhet som bidrar til å redde liv?,Helsetjenestens driftsorganisasjon for nødnett HF,finn.no,React
https://www.finn.no/job/fulltime/ad.html?finnkode=332775585,Utvikler med sans for ledelse,Gnist,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332779023,Ønsker du å forme fremtidens helsetjeneste? Vi søker Virksomhetsarkitekt!,Helseplattformen AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332770566,Har du ledet flere D365-prosjekter og ønsker å ta karrieren til nye høyder? Da trenger du ikke lete videre!,Columbus Norway AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332771468,Er du vår neste AWS sky-ekspert?,Sopra Steria,finn.no,"AWS, DevOps, CI/CD, Kubernetes"
https://www.finn.no/job/fulltime/ad.html?finnkode=332771065,Utvikler / Seniorutvikler,Sykehuspartner HF,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332686925,Talentprogram cyberoperasjoner: Vil du være spydspissen i våre cyberoperasjoner?,Etterretningstjenesten,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332711046,Fremtiden er på vei – og du kan være med og styre den!,Statens vegvesen,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332709530,Vil du bryne deg på cutting edge IT-teknologi og et stort samfunnsoppdrag?,Statens vegvesen,finn.no,PostgreSQL
https://www.finn.no/job/fulltime/ad.html?finnkode=332707692,Vil du bryne deg på cutting edge IT-teknologi og et stort samfunnsoppdrag?,Statens vegvesen,finn.no,"CI/CD, Linux, DevOps, Kubernetes, Scrum, Golang, Java, Spark"
https://www.finn.no/job/fulltime/ad.html?finnkode=331726849,Trives du med å skape gode brukeropplevelser i digitale løsninger?,Berg-Hansen,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332698490,Klar for å skape smarte løsninger med oss? Bli vår neste Dataingeniør!,Sopra Steria,finn.no,"SQL, Azure, PowerBI"
https://www.finn.no/job/fulltime/ad.html?finnkode=332696804,Automasjonsingeniør,Frydenbø Industri AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332687379,"Mediafarm AS søker full-stack utvikler til spennende prosjekter, blant annet for Europaparlamentet",Mediafarm AS,finn.no,"JavaScript, HTML, SQL, Vue.js"
https://www.finn.no/job/fulltime/ad.html?finnkode=332682076,Er du vår nye Mobile Platform Developer?,Visma Software International AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332681695,Statens vegvesen satser på ServiceNow! Og vi søkner nå Tech Lead,Statens vegvesen,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332681705,Statens vegvesen satser på ServiceNow! Og vi søker nå utviklere,Statens vegvesen,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332681599,IT-rådgiver,Kristiansand kommune,finn.no,"API, Azure"
https://www.finn.no/job/fulltime/ad.html?finnkode=332681382,Statens vegvesen satser på ServiceNow! Og vi søker nå plattformarkitekt/teknisk arkitekt,Statens vegvesen,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332681269,Statens vegvesen satser på ServiceNow! Og søker nå funksjonell arkitekt,Statens vegvesen,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332673980,NEC OncoImmunity AS is looking for a Infectious Disease Scientific Developer,NEC ONCOIMMUNITY AS,finn.no,"Python, Linux, Docker"
https://www.finn.no/job/fulltime/ad.html?finnkode=306631299,NEC OncoImmunity AS is looking for a Software Engineer,NEC ONCOIMMUNITY AS,finn.no,"AWS, Python, TensorFlow, Docker, DevOps, Google Cloud, Azure"
https://www.finn.no/job/fulltime/ad.html?finnkode=332675976,Nyutdannet høsten 2024 - Insights and Data,Capgemini Norge AS,finn.no,"Artificial Intelligence, Data Science"
https://www.finn.no/job/fulltime/ad.html?finnkode=242355908,"To expand our team at NEC OncoImmunity (NOI), we are looking for a data scientist",NEC ONCOIMMUNITY AS,finn.no,"Keras, Linux"
https://www.finn.no/job/fulltime/ad.html?finnkode=332667156,Er du vår nye systemingeniør arbeidsflate?,Forsvaret,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332658064,Ønsker du å være med å styrke Handelsbankens systemavdeling?,Handelsbanken,finn.no,Agile
https://www.finn.no/job/fulltime/ad.html?finnkode=332663606,Rådgiver IKT,Meløy kommune,finn.no,Azure
https://www.finn.no/job/fulltime/ad.html?finnkode=332659774,Vil du jobbe med hybride og skybaserte tjenester og redde verden?,Norges miljø- og biovitenskapelige universitet (NMBU),finn.no,"Azure, Windows"
https://www.finn.no/job/fulltime/ad.html?finnkode=331916175,Brenner du for enkle webløsninger og er rå på JavaScript?,Duplo Media AS,finn.no,"HTML, CSS"
https://www.finn.no/job/fulltime/ad.html?finnkode=272225562,Lekekassen søker nye kollegaer med erfaring fra e-handel!,Lekekassen AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332584520,Vil du være med å utvikle og drifte Helse Sør-Øst sin plattform for sikkerhet?,Sykehuspartner HF,finn.no,"Linux, Windows, Python, Git, DevOps"
https://www.finn.no/job/fulltime/ad.html?finnkode=332573626,Vi søker Security Engineer for implementering av sikkerhetstjenester mot våre kunder!,Atea AS,finn.no,Azure
https://www.finn.no/job/fulltime/ad.html?finnkode=331494374,Er du vår nye IT-tekniker?,Oris Dental Holding AS,finn.no,Azure
https://www.finn.no/job/fulltime/ad.html?finnkode=332569360,Join the A-Team of AI: Machine Learning Engineer & Ops Wizard Wanted!,Wenn ASA,finn.no,"Git, NoSQL, AWS, CI/CD, Agile, Scrum, Python, Docker, Kubernetes, SQL, Machine Learning, PyTorch"
https://www.finn.no/job/fulltime/ad.html?finnkode=332568160,AI Image Processing Guru Wanted: Blend Art with Algorithms!,Wenn ASA,finn.no,"AWS, CI/CD, Deep Learning, Git, Python, PyTorch, Docker, Artificial Intelligence, Machine Learning"
https://www.finn.no/job/management/ad.html?finnkode=332575343,Seksjonssjef - IT | Nasjonal kommunikasjonsmyndighet,Nasjonal kommunikasjonsmyndighet,finn.no,Data Science
https://www.finn.no/job/fulltime/ad.html?finnkode=332569609,Interesse for sammensatte systemer for å støtte komplekse arbeidsprosesser?,Eviny Fornybar AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332561676,Utvikler for reiseliv/ehandel,Escapeaway AS,finn.no,"SQL, CI/CD, Node.js, Windows, Linux, AWS"
https://www.finn.no/job/fulltime/ad.html?finnkode=332561570,Har du lyst til å kontrollere politiets skjulte metoder?,Statens sivilrettsforvaltning,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332560883,Vil du være med på å utgjøre en forskjell i en urolig verden?,Kongsberg Defence & Aerospace - Integrated Defence Systems,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332558892,Vil du ha en meningsfylt arbeidshverdag?,Kongsberg Defence & Aerospace - Integrated Defence Systems,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332556335,Are you our new C++ developer?,Appear,finn.no,"TypeScript, Linux, Python"
https://www.finn.no/job/fulltime/ad.html?finnkode=332558797,"Bouvet ser etter erfarne rådgivere, analytikere og testere",Bouvet Norge A/S,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332558170,Vi søker senior utviklere i Vestfold,Bouvet Norge AS,finn.no,"SQL, Scrum, Azure, Java"
https://www.finn.no/job/fulltime/ad.html?finnkode=332557576,Vil du ha en meningsfylt arbeidshverdag?,Kongsberg Defence & Aerospace - Integrated Defence Systems,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332556966,Vil du være med på å utgjøre en forskjell i en urolig verden?,Kongsberg Defence & Aerospace - Integrated Defence Systems,finn.no,"DevOps, Git, Jenkins, Windows, Linux"
https://www.finn.no/job/fulltime/ad.html?finnkode=331734515,Embedded developer in an industrial IoT startup,Trisense AS,finn.no,"Git, Scrum, React"
https://www.finn.no/job/fulltime/ad.html?finnkode=332554935,Vil du utgjøre en forskjell i en urolig verden?,Kongsberg Defence & Aerospace - Integrated Defence Systems,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332543611,Cappelen Damm Teknologi søker senior utvikler,Cappelen Damm AS,finn.no,"JavaScript, HTML, REST, API, SQL, Azure"
https://www.finn.no/job/fulltime/ad.html?finnkode=332545279,3D Animator - Designer,NES Advantage Solutions AS,finn.no,"Python, Unity, Java"
https://www.finn.no/job/fulltime/ad.html?finnkode=296950096,"You are a Data Scientist, that likes building and owning products?",Unacast,finn.no,"BigQuery, SQL, Data Science, Python, Java"
https://www.finn.no/job/fulltime/ad.html?finnkode=332469225,"Interested in Innovation, Cloud Infrastructure, Software Development, and AI Services?",Element Logic,finn.no,"Data Science, DevOps, AWS, Azure"
https://www.finn.no/job/fulltime/ad.html?finnkode=332452489,EMP Secure søker Director Consulting,EMP Secure AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332421163,Tietoevry Banking søker App-utvikler,Tietoevry,finn.no,"API, REST, Java, JavaScript, Android, Angular, iOS, Kotlin, Swift"
https://www.finn.no/job/fulltime/ad.html?finnkode=332440472,Har du teknisk interesse og erfaring med e-handel?,Würth Norge AS,finn.no,HTML
https://www.finn.no/job/fulltime/ad.html?finnkode=332432916,HMH is looking for an Infrastructure Engineer to improve our digital infrastructure!,HMH,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=280682481,Ønsker du å bli datasikkerhetsekspert med fokus på Microsoft Purview?,Infotechtion AS,finn.no,Azure
https://www.finn.no/job/fulltime/ad.html?finnkode=332427537,Trives du med å ha ansvar for driftsleveranser i et spennende selskap?,Atea AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332420271,Brenner du for pedagogisk utvikling i høyere utdanning?,Høgskolen i Østfold,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332421909,IT-trainee i Norges ledende tverrfaglige traineeprogram - 2 år,Trainee Innlandet SA,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332410335,Senior Utvikler / Flow Technologies,Flow Technologies,finn.no,"React, Google Cloud"
https://www.finn.no/job/fulltime/ad.html?finnkode=332410318,Er DU opptatt av industriell effektivisering og operasjonell verdiskapning?,ABB AS,finn.no,DevOps
https://www.finn.no/job/fulltime/ad.html?finnkode=332413891,Er du en allsidig nettverkskonsulent? Da må du lese videre!,Nettec AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332404577,"Tech experts to lead Oslo R&D, shaping the top C++ framework. Drive technical tasks, mentor team for growth",THE QT COMPANY AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332403533,Vi søker Development Manager!,Visma Enterprise AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=325591363,Network and Cyber Security Engineer,ABB AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332393147,"Er du serviceinnstilt, nysgjerrig på ny teknologi og lyst å bidra til systemforvaltning og digital tjenesteutvikling?",UiT Norges arktiske universitet,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332393142,Har du interesse for digitale utdanningstjenester?,UiT Norges arktiske universitet,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332385585,Vil du være med på å skape verdi fra data? Statens vegvesen forsterker Data governance-teamet!,Statens vegvesen,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332383421,Data er vår fremtidige vei: Bli med å utvikle Statens vegvesens informasjonsarkitektur,Statens vegvesen,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=332344533,Vil du bli en del av vårt lokale miljø rundt ServiceNow i Kristiansand?,Sopra Steria,finn.no,"Microservices, HTML, DevOps"
